Martha (Yenagoa),I can't help it,404
Kikelomo O.,yes ma,404
Efe P.,Yes ma,404
Ifeoma B.,Story of my life,404
Teni B.,yes,404
Ify (Minna),Google scares me,404
Halima (Akure),Me too,404
Loveth Y.,YES,404
Abigail W.,google scares me,404
Seyi N.,Definitely,404
Iniobong G.,Always,404
Bunmi B.,always,405
Linda (Uyo),Yes,405
Pelu V.,Yess o,405
Bolanle (Texas),are you watching me?,405
Titilope J.,guilty,405
Chidinma R.,Me,406
Tolulope B.,story of my life,406
Olamide L.,every single time,406
Miriam S.,google na my enemy,406
Olamide N.,I feel seen,406
Loveth Y.,YES,407
Temi U.,That na me,407
Zara E.,me too,407
Adanne I.,Yess,407
Baraka S.,Yes o,407
Florence R.,Absolutely,407
Rosemary E.,yes o,407
Kanyinsola A.,Yes o,407
Waje J.,Google is my enemy,407
Simi (Maiduguri),Yes,407
Fadekemi (Lokoja),So guilty,408
Ufuoma G.,Yes,408
Shola E.,Yes unfortunately,408
Ejiro O.,This is me,408
Ifeoma N.,Guilty,408
Chizoba F.,Story of my life,408
Bukola D.,that na me,408
Onyinye B.,yesss ma,408
Titilayo (Isolo),Yess ma,408
Jumoke L.,i can't help it,408
Ejiro O.,This is me,409
Yabode V.,Yes,409
Comfort D.,Every time,409
Chika T.,definitely,409
Efe A.,google is my enemy,409
Dide F.,Me,409
Ijeoma R.,r you watching me?,410
Rashida E.,YES,410
Bisi (Epe),Definitely,410
Nse J.,I feel seen,410
Xara S.,Are you watching me?,410
Gladys B.,Yes,410
Beatrice W.,yesss,410
Elizabeth (Oshodi),Stop attacking me lol,410
Paulina A.,yesss,410
Wasilat V.,Every single time,411
Fatima F.,stop attacking me lol,411
Titilayo H.,this is me,411
Mimi Y.,yes,411
Damilola (Benin City),so guilty,411
Ufuoma Y.,i do this a lot,411
Yetunde T.,yes o,411
Yemisi (Toronto),me,411
Kikelomo (Apapa),yesss unfortunately,411
Remi A.,always,411
Ibiwari B.,google scares me,412
Titi H.,YES,412
Voke W.,Yes ma,412
Hassana R.,absolutely,412
Gladys S.,story of my life,412
Peju (Enugu),Always,412
Mopelola B.,every single time,412
Taiwo T.,Me too,412
Grace A.,yes,412
Deborah R.,YES,412
Xara P.,every time,412
Tolu S.,are you watching me?,413
Yemisi B.,Yes,413
Toyin N.,yes unfortunately,413
Uchenna (Birmingham),Google scares me,413
Shaki M.,Yes o,413
Hauwa H.,yesss o,414
Grace E.,Yes o,414
Mercy M.,Absolutely,414
Lisa (California),google scares me,414
Bola T.,YES,414
Tiwa G.,Yess o,414
Bosede (Ontario),Yess,414
Busola K.,that na me,414
Aisha E.,Definitely,414
Nse D.,google is my enemy,414
Prisca D.,Guilty,414
Aderonke G.,guilty,415
Juliet N.,I do this a lot,415
Uju H.,YES,415
Modupe L.,Every time,415
Lisa A.,so guilty,415
Omotola L.,Me,415
Shola U.,me too,415
Titi G.,every single time,415
Wendy R.,r you watching me?,415
Abigail S.,This is me,415
Tosin D.,yesss ma,415
Bisi O.,Google na my enemy,415
Yetunde P.,Story of my life,416
Victoria (Minna),Always,416
Bolalanle B.,So guilty,416
Ashley E.,Yess o,416
Grace O.,Yess,416
Oby (Ogudu),stop attacking me lol,416
Tari (London),I feel seen,416
Wasilat M.,I can't help it,417
Yetunde U.,That is me,417
Remi P.,Story of my life,417
Zainab (Ilorin),yesss,417
Linda (Awka),That is me,417
Yemisi (Alberta),Yes,417
Fadekemi (Texas),Stop attacking me lol,417
Kemi (Dublin),Yes unfortunately,417
Omawumi (Chicago),Google scares me,417
Ada O.,Are you watching me?,417
Wendy Y.,yes o,418
Zara J.,Yess,418
Jumai J.,YES,418
Yewande D.,YES,418
Eniola M.,that is me,418
Wendy E.,Me too,418
Grace O.,Yess,419
Iniobong T.,yes,419
Yemisi L.,this na me,419
Chinyere H.,Google scares me,419
Nini N.,Yes,419
Sefinat U.,absolutely,419
Amina O.,Yes o,419
Nini N.,Yes,420
Zarah B.,Me too,420
Beatrice (Alberta),yes,420
Ezinne (Lokoja),story of my life,420
Elizabeth I.,Every time,420
Dide E.,Every single time,420
Favour V.,Yes,421
Linda N.,Google is my enemy,421
Bosede M.,google na my enemy,421
Vimi S.,yes unfortunately,421
Wimi N.,Absolutely,421
Kemi (Jos),Yes o,422
Farida S.,i do this a lot,422
Ejiro A.,yesss o,422
Wasilat U.,I do this a lot,422
Halima K.,i can't help it,422
Jennifer E.,definitely,422
Bolanle (Magodo),are you watching me?,422
Tosin D.,Me too,422
Bisi (Bauchi),Definitely,422
Chiwendu N.,always,422
Munirat C.,yes ma,423
Raliat (Dutse),Me,423
Yemi W.,Yes ma,423
Chiwendu O.,me,423
Limota (Abuja),This is me,423
Tari M.,that is me,423
Onyinye (Osogbo),Yess unfortunately,423
Nkiru L.,yesss ma,423
Sekinat H.,Yess o,423
Precious G.,i can't help it,423
Eniola D.,yes,424
Hadiza T.,me too,424
Tolu P.,guilty,424
Remi (Abeokuta),yes,424
Amina (Abuja),Absolutely,424
Sefinat Y.,Yess ma,424
Dammy F.,I feel seen,425
Precious P.,Always,425
Soso N.,Yess o,425
Bosede V.,Stop attacking me lol,425
Aisha F.,every time,425
Rosemary K.,google is my enemy,425
Stella G.,YES,425
Nkiru O.,Yess,425
Yemi W.,Yes ma,426
Sefinat Y.,Yess ma,426
Jennifer (Asokoro),Yes,426
Busola C.,Me,426
Hidayah M.,I can't help it,426
Jolade M.,so guilty,426
Nneoma T.,Yess,426
Zuwaira (Lagos),Story of my life,426
Yewande H.,So guilty,426
Peju U.,Yess,427
Hauwa J.,Are you watching me?,427
Yinka Y.,Yes unfortunately,427
Wendy G.,This na me,427
Yetunde J.,stop attacking me lol,427
Yewande O.,google scares me,427
Zuwaira S.,google is my enemy,427
Aisha (Kaduna),Absolutely,427
Titi V.,yesss,427
Titi N.,That is me,427
Latifah O.,That is me,428
Wendy C.,Yes,428
Fatima B.,me,428
Theresa N.,Yes o,428
Rebecca O.,google scares me,428
Uche (Gbagada),this is me,428
Yetunde M.,yesss o,428
Sarah (Maitama),Yes,428
Uju (Maryland),yes o,428
Omotola (Makurdi),I do this a lot,428
Helen E.,yes unfortunately,429
Tolulope T.,Definitely,429
Tina E.,that is me,429
Temi (Benin City),Me too,429
Bilkis K.,Google is my enemy,429
Sarah (Maryland),always,429
Uju (Maryland),yes o,430
Dammy I.,YES,430
Gbemisola F.,yes,430
Hope N.,Yes ma,430
Toyin (Dublin),i can't help it,430
Adeola (Ogudu),always,430
Tiwa (Asaba),Every time,431
Shaki S.,guilty,431
Ify B.,yes ma,431
Nneoma C.,Yess o,431
Bunmi A.,Guilty,431
Fatima O.,story of my life,431
Rita A.,are you watching me?,431
Linda (Gusau),Yess,431
Hassana C.,YES,431
Hannah G.,This is me,431
Zainab R.,I feel seen,431
Kudirat (Wales),Google scares me,432
Comfort L.,yesss unfortunately,432
Bolalanle P.,Yess unfortunately,432
Aderonke H.,r you watching me?,432
Grace (Mushin),Yess o,432
Ene G.,guilty,432
Nneoma N.,yes,432
Efe F.,Every single time,432
Ene G.,guilty,433
Titilope Y.,Yes,433
Ugomma C.,i feel seen,433
Gbemisola U.,I cant help it,433
Paulina M.,every single time,433
Yemisi (Atlanta),Story of my life,433
Omawumi W.,definitely,433
Olivia O.,Me,433
Efe V.,YES,433
Yewande I.,So guilty,434
Rita A.,yesss,434
Gladys U.,Absolutely,434
Yewande A.,me too,434
Justina K.,Yess ma,434
Chizoba (Maitama),yes,434
Chidinma W.,me,434
Soso I.,yes,434
Iyabo K.,Yes,435
Ogechi Y.,I can't help it,435
Ifeoma N.,yes,435
Zuwaira A.,yes o,435
Queen R.,Stop attacking me lol,435
Elizabeth P.,yesss o,435
Hidayah S.,That na me,435
Busola (Osogbo),YES,436
Mercy B.,Definitely,436
Simi U.,Yes o,436
Martha (Uyo),google scares me,436
Elizabeth G.,stop attacking me lol,436
Bola M.,this na me,437
Ashley (Wuse),Are you watching me?,437
Florence S.,i do this a lot,437
Funke R.,YES,437
Zara J.,i can't help it,437
Taiwo B.,That na me,437
Veronica (Kumasi),every time,437
Elizabeth N.,Yes unfortunately,437
Zarah I.,absolutely,437
Titilayo G.,story of my life,437
Doris J.,Yes ma,437
Iyabo (Ogudu),Me too,438
Adanne L.,yes ma,438
Hannah R.,Google scares me,438
Tari V.,always,438
Kemi J.,Google is my enemy,438
Peace (Epe),Every single time,438
Yemisi D.,absolutely,438
Olamide Y.,that na me,438
Amina S.,Definitely,438
Ezinne (Surulere),Guilty,438
Bilkis P.,Yess o,438
Toke S.,YES,439
Efe (Kubwa),YES,439
Lara L.,Always,439
Precious U.,This is me,439
Titi A.,Yes o,439
Tari F.,yesss o,439
Amina W.,Yess,439
Mopelola U.,Guilty,439
Oluwaseun E.,that is me,439
Yewande (Kano),YES,439
Favour M.,google is my enemy,440
Ify I.,Me,440
Loveth F.,are you watching me?,440
Nse C.,That is me,440
Ayra I.,So guilty,440
Shaki N.,absolutely,440
Chika S.,guilty,440
Omawumi D.,YES,440
